FID,osm_id,code,fclass,name
7367,6993719809,2544,furniture_shop, 
7368,6993719810,2503,kiosk, 
7369,6993719812,2302,fast_food, 
7370,6993719813,2512,clothes, 
7371,6993719816,2503,kiosk, 
7372,6993719817,2305,bar, 
7373,6993719819,2906,waste_basket, 
7374,6993719821,2906,waste_basket, 
7375,6993719822,2906,waste_basket, 
7376,6993719823,2906,waste_basket, 
7377,6993719824,2906,waste_basket, 
7378,7002879206,2901,toilet, 
7379,7002879213,2561,hairdresser,Nelly Barbering shop
7380,7002879218,2561,hairdresser, 
7381,7002879233,2561,hairdresser,Auntie's
7382,7002879270,2561,hairdresser,Up Town Barbering Salon
7383,7002879271,2901,toilet, 
7384,7002879501,2517,shoe_shop, 
7385,7002879513,2503,kiosk, 
7386,7002879515,2503,kiosk, 
7387,7002879516,2530,video_shop,D.A Media Production
7388,7002879517,2561,hairdresser,Haji Lado Hair Cut
7389,7002879518,2503,kiosk,God is Great
7390,7002879519,2546,computer_shop,Abuka's GSM Computer Repairs
7391,7002879520,2302,fast_food, 
7392,7002879521,2503,kiosk, 
7393,7002879522,2561,hairdresser, 
7394,7002879523,2503,kiosk, 
7395,7002879525,2901,toilet, 
7396,7002879526,2503,kiosk, 
7397,7002879528,2518,beverages, 
7398,7002879531,2903,drinking_water, 
7399,7002879533,2901,toilet, 
7400,7002879534,2503,kiosk, 
7401,7002879536,2503,kiosk, 
7402,7002879537,2962,water_well, 
7403,7002879538,2503,kiosk, 
7404,7002879540,2903,drinking_water, 
7405,7002879541,2503,kiosk,Summarise Creations
7406,7002879542,2561,hairdresser, 
7407,7002879543,2903,drinking_water, 
7408,7002879546,2561,hairdresser,By His Grace Monica Saloon
7409,7002879547,2503,kiosk, 
7410,7002879549,2301,restaurant,Adom Special Chop Bar
7411,7002879550,2503,kiosk, 
7412,7002879552,2503,kiosk,Area Mama Enterprise
7413,7002879553,2082,school,Gracious Academy School
7414,7002879554,2503,kiosk, 
7415,7002879555,2561,hairdresser, 
7416,7002879556,2503,kiosk, 
7417,7002879557,2503,kiosk, 
7418,7002879559,2503,kiosk, 
7419,7002879564,2901,toilet, 
7420,7002879566,2903,drinking_water, 
7421,7002879567,2512,clothes,Hajia's Collection
7422,7002879568,2503,kiosk, 
7423,7002879569,2901,toilet, 
7424,7002879570,2082,school,An-Naeem International School
7425,7002879571,2503,kiosk, 
7426,7002879573,2503,kiosk, 
7427,7002879574,2523,stationery,The Lord is My Shepherd
7428,7002879576,2503,kiosk, 
7430,7004956042,2950,tower, 
7432,7007698641,2523,stationery,United Engineering Ent.
7433,7007698642,2302,fast_food,Tawakaltu
7434,7007698643,2503,kiosk, 
7435,7007698645,2518,beverages, 
7436,7007698646,2529,beauty_shop,Ummilove Beauty Studio
7437,7007698647,2512,clothes, 
7438,7007698649,2903,drinking_water, 
7439,7007698651,2503,kiosk, 
7440,7007698653,2528,greengrocer,Babs Ventures
7441,7007698655,2511,convenience,Awurade Ne Ye Dimafo
7442,7007698656,2511,convenience, 
7443,7007698657,2906,waste_basket, 
7444,7007698658,2511,convenience, 
7445,7007698661,2561,hairdresser, 
7446,7007698663,2503,kiosk, 
7447,7007698664,2511,convenience, 
7448,7007698668,2906,waste_basket, 
7449,7007698669,2503,kiosk, 
7450,7007698670,2511,convenience, 
7451,7007698671,2503,kiosk, 
7452,7007698672,2503,kiosk, 
7453,7007698674,2561,hairdresser, 
7454,7007698676,2906,waste_basket, 
7455,7007698680,2906,waste_basket, 
7456,7007698681,2511,convenience, 
7457,7007698683,2525,mobile_phone_shop, 
7458,7007698684,2511,convenience, 
7459,7012077132,2503,kiosk, 
7460,7012077133,2503,kiosk, 
7461,7012077135,2503,kiosk, 
7462,7012077136,2503,kiosk, 
7463,7012077138,2511,convenience, 
7464,7012077140,2561,hairdresser, 
7465,7012077184,2503,kiosk, 
7466,7012078811,2906,waste_basket, 
7467,7012078813,2302,fast_food, 
7468,7012078815,2511,convenience, 
7469,7012078816,2503,kiosk, 
7470,7012078817,2906,waste_basket, 
7471,7012078818,2082,school,Vicken Computer Training Institute
7472,7012078819,2511,convenience, 
7473,7012078821,2503,kiosk, 
7474,7012078822,2302,fast_food,German Base tuo zaafi
7475,7012078823,2302,fast_food, 
7476,7012078824,2529,beauty_shop,Akwei Allah Beauty Parlour
7477,7012078825,2511,convenience, 
7478,7012078826,2511,convenience, 
7479,7012078827,2511,convenience,Toboase Trading Enterprise
7480,7012078828,2503,kiosk, 
7481,7012078830,2511,convenience, 
7482,7012078831,2906,waste_basket, 
7483,7012078834,2520,jeweller,Fleezy Jewellery
7484,7012078835,2528,greengrocer, 
7485,7012078838,2511,convenience, 
7486,7012078841,2302,fast_food, 
7487,7012078842,2511,convenience, 
7488,7012078843,2511,convenience, 
7489,7012078844,2906,waste_basket, 
7490,7012078846,2511,convenience, 
7491,7012078847,2529,beauty_shop,Vid Franca Hair and Nail Beauty Palor
7492,7012078849,2906,waste_basket, 
7493,7012078850,2514,chemist,Harriet Mirekua Licensed Chemicals
7494,7012078852,2529,beauty_shop,Ladingo Bridals
7495,7012078854,2302,fast_food, 
7496,7012078856,2543,doityourself, 
7497,7012078857,2511,convenience, 
7498,7012078858,2529,beauty_shop,Shalty Beauty
7499,7012078860,2903,drinking_water, 
7500,7012078861,2512,clothes, 
7501,7012078862,2503,kiosk,To God Be The Glory
7502,7012078864,2511,convenience, 
7503,7012078865,2561,hairdresser,Its all Matter of Time
7504,7012078867,2302,fast_food,Ideas Fast Food
7505,7012078868,2906,waste_basket, 
7506,7012078869,2529,beauty_shop,R and R lounge
7507,7012078872,2906,waste_basket, 
7508,7012078873,2511,convenience, 
7509,7012078876,2511,convenience, 
7510,7012078878,2511,convenience, 
7511,7012078879,2512,clothes,Ima Ventures
7512,7012078880,2511,convenience, 
7513,7012078881,2906,waste_basket, 
7514,7012078883,2543,doityourself, 
7515,7012078885,2906,waste_basket, 
7516,7012078886,2906,waste_basket, 
7517,7012078888,2903,drinking_water, 
7518,7012078890,2514,chemist,Seth Frimpong
7519,7012078893,2906,waste_basket, 
7520,7012078894,2511,convenience, 
7521,7012078898,2503,kiosk, 
7524,7012341196,2512,clothes,Yram'S Clothing
7527,7012360276,2305,bar,Taste and See
7528,7012360281,2302,fast_food,Tuozafi Joint
7529,7014066709,2503,kiosk, 
7530,7014066710,2529,beauty_shop,Empress Kadi Decor and Salon
7531,7014066712,2515,bookshop,Ampa Bethel SDA Bible Akasa
7532,7014066713,2503,kiosk,Mc Dee Business Center
7533,7014066714,2503,kiosk,N.Y. Sarfo Ventures
7534,7014066717,2082,school,Ebenezer Methodist Primary
7535,7014066718,2305,bar,King Midas Drinking Spot
7536,7014066720,2101,pharmacy,Evans Chemicals
7537,7014066721,2512,clothes,NaSmay Collections
7538,7014066726,2561,hairdresser, 
7539,7014066741,2503,kiosk,Eye Awurade Adom
7540,7014066742,2305,bar,Mamewei Spot
7541,7015145712,2503,kiosk, 
7542,7015145714,2528,greengrocer, 
7543,7015145716,2503,kiosk, 
7544,7015145719,2503,kiosk,Baa Meyi Shei Allah Enterprise
7545,7015145720,2503,kiosk, 
7546,7015145725,2503,kiosk, 
7547,7015145730,2503,kiosk, 
7548,7015145731,2529,beauty_shop,Meela Beauty Trends
7549,7015145732,2503,kiosk, 
7550,7015145733,2561,hairdresser, 
7551,7015145734,2529,beauty_shop,Mimi Browns Beauty Bank
7552,7015145737,2512,clothes, 
7553,7015145738,2503,kiosk, 
7554,7015145739,2543,doityourself, 
7555,7015145743,2503,kiosk, 
7556,7015145744,2503,kiosk, 
7557,7015145754,2517,shoe_shop, 
7558,7015145755,2514,chemist,Ebenezer Wiafe Bediako Licensed Over-the-Counter-Medicine Seller
7559,7015145761,2503,kiosk, 
7560,7015145762,2503,kiosk, 
7561,7015145769,2503,kiosk, 
7567,7015399169,2561,hairdresser,C Choice Unisex Salon
7569,7015399183,2503,kiosk,No Weapon Formed Against Me Shall Prosper
7571,7015434485,2529,beauty_shop,Muqhil Beauty Parlor
7579,7015538712,2111,clinic,Zak-med Clinic
7580,7015538725,2601,bank,Bank of Africa
7581,7015538731,2512,clothes, 
7582,7015538733,2503,kiosk, 
7583,7015538736,2302,fast_food, 
7584,7015538738,2903,drinking_water, 
7585,7015538739,2516,butcher,Volta Catch
7586,7015538741,2512,clothes, 
7587,7015538742,2503,kiosk,Maame Anago
7588,7015538746,2503,kiosk, 
7589,7015538747,2529,beauty_shop,Unik Image
7590,7015538749,2503,kiosk, 
7591,7015538753,2601,bank,First Trust Savings and Loans
7592,7015538754,2511,convenience,Cilia Ventures
7593,7015538759,2514,chemist,Nana Boakye Herbal Shop
7594,7015538763,2503,kiosk, 
7595,7015538764,2512,clothes, 
7596,7015538768,2503,kiosk, 
7597,7015538769,2561,hairdresser,Kadis Beauty Salon
7598,7015538771,2529,beauty_shop,Shetus Touch
7599,7015538772,2523,stationery, 
7600,7015538775,2511,convenience,Dinniset Ventures
7601,7015538778,2503,kiosk, 
7602,7015538779,2503,kiosk, 
7603,7015538780,2561,hairdresser, 
7604,7015538781,2901,toilet, 
7605,7015538782,2302,fast_food, 
7606,7015538784,2302,fast_food, 
7607,7015544590,2084,college,ICM UK
7608,7015544598,2503,kiosk, 
7609,7015544599,2503,kiosk, 
7610,7015544600,2512,clothes,Baby Diapers & Pants
7611,7015544602,2901,toilet, 
7612,7015544606,2503,kiosk,Topgate
7613,7015544607,2523,stationery, 
7614,7015544612,2520,jeweller,Adams Jewellery Shop
7615,7015544613,2503,kiosk, 
7616,7015544614,2512,clothes, 
7617,7015571819,2302,fast_food,Companion
7620,7015571822,2512,clothes, 
7622,7015571830,2502,bakery,Nyira Bakery
7626,7016087777,2503,kiosk, 
7627,7016087778,2503,kiosk, 
7628,7016087779,2203,cinema,Sarki
7629,7016154595,2561,hairdresser, 
7630,7016154596,2503,kiosk, 
7631,7016154597,2517,shoe_shop, 
7632,7016154599,2514,chemist,G&D Iceburg Health Care
7633,7016154600,2305,bar, 
7634,7016154601,2503,kiosk, 
7635,7016154602,2503,kiosk, 
7636,7016154603,2503,kiosk, 
7637,7016154605,2528,greengrocer, 
7638,7016154606,2503,kiosk, 
7639,7016154608,2503,kiosk,Alhamdulila Shop
7640,7016154609,2512,clothes, 
7641,7016154611,2561,hairdresser,Ike's Dreadlocks Centre
7642,7016154612,2525,mobile_phone_shop,Page 4 Enterprise
7643,7016154614,2503,kiosk, 
7644,7016154615,2528,greengrocer, 
7645,7016154616,2561,hairdresser,Imagination Unisex Salon
7646,7016154617,2503,kiosk, 
7647,7016154618,2512,clothes, 
7648,7016154619,2518,beverages, 
7649,7016154620,2503,kiosk, 
7650,7016154622,2503,kiosk, 
7651,7016154624,2561,hairdresser,Cut 2 Fit Business Center
7652,7016154625,2503,kiosk, 
7653,7016154626,2503,kiosk, 
7654,7016154627,2503,kiosk, 
7655,7016154628,2503,kiosk, 
7656,7016154629,2503,kiosk, 
7657,7016154631,2503,kiosk, 
7658,7016154632,2901,toilet, 
7659,7016154633,2503,kiosk, 
7660,7016154636,2503,kiosk, 
7661,7016154638,2529,beauty_shop,De O Glatias Beauty Salon
7662,7016154641,2561,hairdresser,Dennice Barbering Salon
7663,7016154642,2302,fast_food,City Boys Fast Foods
7664,7016154643,2503,kiosk, 
7665,7016154644,2503,kiosk, 
7666,7016154645,2512,clothes, 
7667,7016154648,2503,kiosk,Naf Girl Ventures
7668,7016154649,2517,shoe_shop, 
7669,7016154650,2512,clothes, 
7670,7016154651,2302,fast_food,God Gift Special Beans & Rice
7671,7016154652,2503,kiosk, 
7672,7016154653,2503,kiosk, 
7675,7016366329,2503,kiosk, 
7676,7016366333,2503,kiosk, 
7677,7016366335,2906,waste_basket, 
7678,7016366336,2503,kiosk, 
7679,7016366338,2503,kiosk,Home of Diapers
7680,7016366339,2561,hairdresser,Fuse Home of Styles
7681,7016366341,2523,stationery,Melon Stationery Ventures
7682,7016366345,2906,waste_basket, 
7683,7016366346,2503,kiosk,Nothing But Allah
7684,7016366347,2503,kiosk, 
7685,7016366350,2522,sports_shop, 
7686,7016366352,2561,hairdresser,Dee-Matt Enterprize
7687,7016366355,2906,waste_basket, 
7688,7016366356,2561,hairdresser, 
7689,7016366357,2503,kiosk, 
7690,7016366359,2503,kiosk, 
7691,7016366360,2561,hairdresser,M-line Beauty Salon
7692,7016366362,2503,kiosk, 
7693,7016366363,2503,kiosk, 
7694,7016366365,2511,convenience,Unigroup Ghana Limited
7695,7016366366,2503,kiosk, 
7696,7016366368,2503,kiosk, 
7697,7016366370,2503,kiosk, 
7698,7016366372,2503,kiosk, 
7699,7016366373,2503,kiosk, 
7700,7016366376,2544,furniture_shop,S. Nartey Furniture Workshop
7701,7016366377,2906,waste_basket, 
7702,7016366378,2503,kiosk, 
7703,7016366379,2906,waste_basket, 
7704,7016366382,2544,furniture_shop, 
7705,7016366384,2514,chemist, 
7706,7016371087,2544,furniture_shop, 
7707,7016371088,2906,waste_basket, 
7708,7016371089,2503,kiosk,Sheick Ibrahim
7709,7016371091,2503,kiosk, 
7710,7016371092,2906,waste_basket, 
7711,7016371093,2906,waste_basket, 
7712,7016371094,2503,kiosk, 
7713,7016371095,2503,kiosk, 
7714,7016371096,2512,clothes,Jayden Collections
7715,7016371098,2503,kiosk, 
7716,7016371100,2302,fast_food,Shatu's Special
7717,7016371101,2305,bar,Chop Bar
7718,7016371102,2906,waste_basket, 
7719,7016371105,2503,kiosk, 
7720,7016371106,2511,convenience,JBM Enterprise
7721,7016371108,2503,kiosk,Sheeda Ventures and Water Depot
7723,7017657384,2503,kiosk,His Grace
7724,7017660085,2503,kiosk, 
7725,7017660086,2561,hairdresser, 
7726,7017660088,2503,kiosk, 
7727,7017660091,2503,kiosk, 
7728,7017660092,2503,kiosk, 
7729,7017660095,2906,waste_basket, 
7730,7017660097,2503,kiosk, 
7731,7017660099,2503,kiosk, 
7732,7017660102,2906,waste_basket, 
7733,7017660103,2503,kiosk,Tabaarakalah Mashaallah
7734,7017660104,2511,convenience,Arimas Enterprise
7735,7017660106,2561,hairdresser,Monic's Beauty Salon
7736,7017660107,2906,waste_basket, 
7737,7017660108,2529,beauty_shop,Rina House of Beauty
7738,7017660109,2906,waste_basket, 
7739,7017660111,2503,kiosk, 
7740,7017660112,2561,hairdresser,711 Grooming Centre
7741,7017660115,2503,kiosk, 
7742,7017660116,2302,fast_food,Nawuni Yiko Special Joint
7743,7017660120,2601,bank,Infinity Capital Micro Credit Limited
7744,7017660122,2302,fast_food,TV3 Chop Bar
7745,7017660123,2503,kiosk, 
7746,7017660125,2906,waste_basket, 
7747,7017660126,2503,kiosk, 
7748,7017660130,2503,kiosk, 
7749,7017660131,2906,waste_basket, 
7750,7017660135,2561,hairdresser,Spark Barbering Salon and Boutique
7752,7017759791,2503,kiosk, 
7753,7017759792,2503,kiosk, 
7754,7017759801,2503,kiosk, 
7755,7017759803,2503,kiosk, 
7756,7017759805,2302,fast_food, 
7757,7017759806,2503,kiosk, 
7758,7017759807,2561,hairdresser, 
7759,7017759809,2503,kiosk, 
7760,7017759810,2503,kiosk, 
7761,7017759814,2503,kiosk, 
7762,7017759815,2561,hairdresser,Arteta Barber Shop
7763,7017759817,2518,beverages,Suks Drinks
7764,7017759819,2906,waste_basket, 
7765,7017759820,2503,kiosk, 
7766,7017759823,2503,kiosk, 
7767,7017759824,2503,kiosk, 
7768,7017759825,2528,greengrocer, 
7769,7017759826,2503,kiosk, 
7770,7017759828,2503,kiosk, 
7771,7017759829,2512,clothes,Alhaji Enterprise
7772,7017759830,2503,kiosk, 
7773,7017759831,2906,waste_basket, 
7774,7017759832,2901,toilet, 
7775,7017759833,2561,hairdresser,Hand are Blessed Beauty Palace
7776,7017759835,2561,hairdresser,God is All I have Beauty Salon
7777,7017759836,2906,waste_basket, 
7778,7017759837,2302,fast_food,Oganda Special Food Joint
7779,7017759838,2561,hairdresser,The Lord is my Light and Salvation
7780,7017759839,2503,kiosk, 
7781,7017759840,2503,kiosk, 
7782,7017759842,2302,fast_food, 
7783,7017759843,2503,kiosk, 
7784,7017759845,2305,bar, 
7785,7017759848,2503,kiosk, 
7786,7017759850,2503,kiosk, 
7787,7017759851,2503,kiosk, 
7788,7017759852,2302,fast_food, 
7789,7017759853,2503,kiosk, 
7790,7017759854,2302,fast_food, 
7791,7017759855,2561,hairdresser,Rash Baby Beauty Salon
7792,7017759857,2503,kiosk, 
7793,7017759858,2529,beauty_shop,Klips and Kurls Beautician
7794,7017759862,2503,kiosk, 
7795,7017759863,2503,kiosk, 
7796,7017846067,2503,kiosk,Riverson Boutique
7797,7017846068,2503,kiosk, 
7798,7017846069,2529,beauty_shop,Amira Beauty salon
7799,7017846077,2561,hairdresser, 
7800,7017846081,2503,kiosk, 
7801,7017939409,2082,school,Greater care
7802,7017939413,2906,waste_basket, 
7803,7017939414,2903,drinking_water, 
7804,7017939416,2901,toilet, 
7805,7017939418,2901,toilet, 
7806,7017939421,2901,toilet, 
7807,7017939422,2906,waste_basket, 
7808,7017939427,2906,waste_basket, 
7809,7018073687,2305,bar,Samapoom
7810,7018073688,2503,kiosk, 
7811,7018073690,2512,clothes, 
7812,7018073693,2503,kiosk, 
7813,7018073696,2302,fast_food, 
7814,7018073697,2503,kiosk, 
7815,7018073698,2561,hairdresser, 
7816,7018073699,2503,kiosk, 
7817,7018073701,2561,hairdresser,Eye Adom Beauty
7818,7018073702,2561,hairdresser, 
7819,7018073704,2302,fast_food, 
7820,7018073705,2503,kiosk, 
7821,7018073706,2302,fast_food, 
7822,7018073709,2561,hairdresser, 
7823,7018073711,2520,jeweller, 
7824,7018073713,2503,kiosk, 
7825,7018073714,2512,clothes,Wise Land Boutique
7826,7018073715,2503,kiosk, 
7827,7018073717,2906,waste_basket, 
7828,7018073720,2503,kiosk, 
7829,7018073722,2561,hairdresser, 
7830,7018073724,2503,kiosk, 
7831,7018073728,2302,fast_food, 
7832,7018073729,2503,kiosk, 
7833,7018073731,2503,kiosk, 
7834,7018073732,2305,bar, 
7835,7018073733,2512,clothes, 
7836,7018073735,2503,kiosk, 
7837,7018073737,2503,kiosk, 
7838,7018073739,2561,hairdresser, 
7839,7018073740,2529,beauty_shop,K and S Makeover
7840,7018073741,2503,kiosk, 
7841,7018073744,2083,kindergarten,Early Childhood Development Centre
7842,7018073745,2543,doityourself,L and J Ventures
7843,7018080858,2503,kiosk, 
7844,7018080859,2302,fast_food, 
7845,7018080860,2903,drinking_water, 
7846,7018080861,2503,kiosk, 
7847,7018080862,2503,kiosk, 
7848,7018080864,2503,kiosk, 
7849,7018080867,2512,clothes, 
7850,7018080868,2529,beauty_shop,Peggys
7851,7018080872,2503,kiosk, 
7852,7018080876,2503,kiosk, 
7853,7018080877,2503,kiosk,Flah Market
7854,7018080878,2906,waste_basket, 
7855,7018080879,2561,hairdresser, 
7856,7018080880,2512,clothes, 
7857,7018080882,2561,hairdresser, 
7858,7018082785,2503,kiosk, 
7859,7018082786,2503,kiosk, 
7860,7018082788,2503,kiosk, 
7861,7018082792,2503,kiosk, 
7862,7018082793,2903,drinking_water, 
7863,7018082794,2305,bar,Clego Spot
7864,7018082795,2906,waste_basket, 
7865,7018082796,2903,drinking_water, 
7866,7018082797,2512,clothes, 
7867,7018082798,2503,kiosk,My Redeemer Lives
7868,7018082799,2503,kiosk, 
7869,7018082801,2503,kiosk, 
7870,7018082802,2903,drinking_water, 
7871,7018082805,2903,drinking_water, 
7872,7018082807,2503,kiosk, 
7873,7018082811,2514,chemist, 
7874,7018082812,2503,kiosk, 
7875,7018082814,2503,kiosk,Rukash Enterprice
7876,7018082815,2503,kiosk, 
7877,7018082817,2568,laundry,Borno Laundry Services
7878,7018082818,2561,hairdresser,Unique Creations
7879,7018082819,2503,kiosk, 
7880,7018082820,2302,fast_food, 
7881,7018082821,2903,drinking_water, 
7882,7018194977,2514,chemist,O. K. Brown
7883,7018230607,2082,school,Greater Care School
7884,7018230616,2503,kiosk,Bile phone
7885,7018230618,2514,chemist,MHS Nyamekye Chemical Shop
7886,7018230620,2302,fast_food, 
7887,7018230622,2525,mobile_phone_shop, 
7888,7018230623,2511,convenience, 
7889,7018230626,2503,kiosk, 
7890,7018230630,2511,convenience, 
7891,7018230631,2518,beverages, 
7892,7018230634,2517,shoe_shop, 
7893,7018230635,2516,butcher, 
7894,7018230636,2302,fast_food, 
7895,7018230638,2561,hairdresser, 
7896,7018230640,2511,convenience, 
7897,7018230641,2503,kiosk, 
7898,7018230642,2906,waste_basket, 
7899,7018230643,2906,waste_basket, 
7900,7018230645,2511,convenience, 
7901,7018230647,2906,waste_basket, 
7902,7018230648,2511,convenience, 
7903,7018230649,2561,hairdresser, 
7904,7018230650,2525,mobile_phone_shop,Extreme Phones
7905,7018230651,2906,waste_basket, 
7906,7018230652,2906,waste_basket, 
7907,7018230655,2511,convenience, 
7908,7018230656,2561,hairdresser,Daran Doka
7909,7018230659,2906,waste_basket, 
7910,7018230660,2906,waste_basket, 
7911,7018230661,2528,greengrocer, 
7912,7018230666,2511,convenience, 
7913,7018230667,2511,convenience, 
7914,7018230668,2525,mobile_phone_shop, 
7915,7018230669,2305,bar, 
7916,7018230670,2512,clothes,Praise Unisex Fashion Design
7917,7018230671,2903,drinking_water, 
7918,7018230674,2511,convenience, 
7919,7018230677,2503,kiosk, 
7920,7018230678,2503,kiosk, 
7921,7018230679,2512,clothes,Habbakuk
7922,7018230684,2511,convenience, 
7923,7018230685,2082,school,An-Najaah Islamic School
7924,7018230686,2512,clothes, 
7925,7018230687,2512,clothes, 
7926,7018230689,2906,waste_basket, 
7927,7018230690,2511,convenience, 
7928,7018230691,2906,waste_basket, 
7929,7018230692,2503,kiosk, 
7930,7018230693,2503,kiosk, 
7931,7018230694,2503,kiosk, 
7932,7018230695,2561,hairdresser, 
7933,7018299902,2101,pharmacy,Sievako Pharmacy Limited
7934,7018299904,2302,fast_food,Insha Allahu Food Joint
7935,7018299906,2512,clothes, 
7936,7018299912,2561,hairdresser,Natural Hair & Braids
7937,7018299914,2511,convenience, 
7938,7018299915,2546,computer_shop,Premax Computers
7939,7018299916,2512,clothes, 
7940,7018299921,2503,kiosk, 
7941,7018299922,2503,kiosk, 
7942,7018299923,2302,fast_food,Arise and Shine Hot Kenkey Joint
7943,7018299924,2503,kiosk, 
7944,7018299927,2503,kiosk,Isha Allahu
7945,7018299928,2302,fast_food,Fauzia Special Waakye
7946,7018299930,2503,kiosk, 
7947,7018299932,2561,hairdresser,God's Favour Hair Salon
7948,7018299938,2111,clinic,Lifeview Medical Laboratory and Ultra Scan centre
7949,7018299939,2906,waste_basket, 
7950,7018299940,2503,kiosk, 
7951,7018299941,2529,beauty_shop,Mafat Ghana
7952,7018299943,2084,college,Express Media College
7953,7018299947,2544,furniture_shop,Alyvon Enterprise
7954,7018299950,2906,waste_basket, 
7955,7018299951,2906,waste_basket, 
7956,7018299954,2503,kiosk, 
7957,7018299956,2512,clothes,Zuben
7958,7018299957,2503,kiosk, 
7959,7018299958,2304,pub,Sunset Pub
7960,7018299959,2544,furniture_shop,Zion Decor
7961,7018299961,2546,computer_shop,Sata Solution Laptops Service Centre
7962,7018299962,2503,kiosk, 
7963,7018299963,2512,clothes, 
7964,7018299965,2302,fast_food,Christy's Noodles
7965,7018299967,2512,clothes,Mamaba Wholesale & Retail
7966,7018299970,2543,doityourself, 
7967,7018299971,2503,kiosk, 
7968,7018299973,2517,shoe_shop, 
7969,7018299974,2903,drinking_water, 
7970,7018299975,2561,hairdresser, 
7971,7018299977,2512,clothes,Nafi's Closet
7972,7018307148,2511,convenience, 
7973,7018307151,2305,bar,Happy Corner Chop Bar
7974,7018307152,2511,convenience, 
7975,7018307153,2561,hairdresser, 
7976,7018307154,2302,fast_food, 
7977,7018307155,2511,convenience, 
7978,7018307156,2906,waste_basket, 
7979,7018307158,2517,shoe_shop, 
7980,7018307159,2901,toilet, 
7981,7018307160,2906,waste_basket, 
7982,7018307162,2302,fast_food, 
7983,7018307163,2906,waste_basket, 
7984,7018307166,2511,convenience, 
7985,7018307167,2511,convenience, 
7986,7018307168,2302,fast_food, 
7987,7018307171,2561,hairdresser, 
7988,7018307172,2511,convenience, 
7989,7018307173,2511,convenience, 
7990,7018307174,2561,hairdresser,Powerful Haircut
7991,7018307178,2511,convenience, 
7992,7018307180,2529,beauty_shop,Basmatic Glitrers
7993,7018307181,2544,furniture_shop, 
7994,7018307183,2511,convenience, 
7995,7018307184,2511,convenience, 
7996,7018331785,2906,waste_basket, 
7997,7018331787,2511,convenience, 
7998,7018331789,2901,toilet, 
7999,7018339228,2906,waste_basket, 
8000,7018339231,2561,hairdresser,Rise Up Hair Cut
8001,7018339237,2528,greengrocer, 
8002,7018339238,2503,kiosk,Tango And Sons Company Limited
8003,7018339239,2544,furniture_shop,Kwadan Furniture Works
8004,7018339242,2305,bar,Auntie Mary's Spot
8005,7018339243,2301,restaurant,La Bett cakes and food
8006,7018339244,2503,kiosk, 
8007,7018339245,2503,kiosk, 
8008,7018339251,2503,kiosk,With God All Things Are Possible
8009,7018339253,2503,kiosk, 
8010,7018339255,2528,greengrocer, 
8011,7018339257,2906,waste_basket, 
8012,7018339258,2903,drinking_water, 
8013,7018339261,2903,drinking_water,no
8014,7018339262,2503,kiosk, 
8015,7018339263,2503,kiosk, 
8016,7018339265,2906,waste_basket, 
8017,7018339268,2903,drinking_water, 
8018,7018339269,2503,kiosk, 
8019,7018339270,2503,kiosk, 
8020,7018339271,2906,waste_basket, 
8021,7018339273,2082,school,Gratina Hope of Peace International School
8022,7018339278,2303,cafe, 
8023,7018339279,2302,fast_food, 
8024,7018339281,2906,waste_basket, 
8025,7018339282,2503,kiosk, 
8026,7018339283,2903,drinking_water, 
8027,7018339284,2906,waste_basket, 
8028,7018353485,2302,fast_food, 
8029,7018353486,2503,kiosk, 
8030,7018353488,2503,kiosk,Give Everything To Allah
8031,7018353489,2503,kiosk,Efo Mawu Lolo Milling
8032,7018353490,2903,drinking_water, 
8033,7018353491,2906,waste_basket, 
8034,7018364089,2082,school,Harlem Bridge
8035,7018364090,2302,fast_food, 
8036,7018364092,2082,school,Interco
8037,7018364093,2906,waste_basket, 
8038,7018364094,2906,waste_basket, 
8039,7018364096,2503,kiosk, 
8040,7018364097,2906,waste_basket, 
8041,7018364098,2503,kiosk, 
8042,7018364100,2302,fast_food, 
8043,7018364102,2906,waste_basket, 
8044,7018364103,2901,toilet, 
8045,7018364106,2906,waste_basket, 
8046,7018364107,2503,kiosk, 
8047,7018364108,2561,hairdresser, 
8048,7018364109,2503,kiosk, 
8049,7018364110,2901,toilet, 
8050,7018364112,2561,hairdresser, 
8051,7018364115,2901,toilet, 
8052,7018364117,2503,kiosk, 
8053,7018364118,2503,kiosk, 
8054,7018364119,2302,fast_food, 
8055,7018364120,2906,waste_basket, 
8056,7018364121,2503,kiosk, 
8057,7018364122,2543,doityourself, 
8058,7018364123,2906,waste_basket, 
8059,7018364124,2906,waste_basket, 
8060,7018364125,2503,kiosk, 
8061,7018364126,2503,kiosk, 
8062,7018364127,2906,waste_basket, 
8063,7018743832,2906,waste_basket, 
8064,7018743835,2903,drinking_water, 
8065,7018743843,2906,waste_basket, 
8066,7018743849,2903,drinking_water, 
8067,7018743853,2906,waste_basket, 
8069,7019417555,2544,furniture_shop, 
8070,7019452286,2528,greengrocer, 
8071,7019452299,2906,waste_basket, 
8072,7019452300,2512,clothes,Vuwa Italy Collection
8073,7019452303,2511,convenience, 
8074,7019452304,2511,convenience,Sharppip Ventures
8075,7019452305,2514,chemist,Anita Nyame Tobbin
8076,7019452307,2517,shoe_shop, 
8077,7019452308,2302,fast_food,Meyi Shei Allah Special Food
8078,7019452309,2546,computer_shop,Remedy House Concepts
8079,7019452310,2511,convenience, 
